ts	imei	mwra	p.android.documentsui	p.system	p.android.settings	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.inputmethod.latin	p.olauncher	p.google	p.process.gapps	p.katana	p.gms.persistent	p.android.defcontainer	p.browser.provider	p.simulator	p.notifier	p.android.vending	p.dogalize	p.android.gms
2018-05-07 06:15:00	3590433799317661511	0.00000	15.58326	15.92153	9.37297	11.00579	12.09189	12.19027	10.56066	61.72591	0.44591	26.76625	59.67161	3.84604	72.79187	3.14894	80.69441	86.12964	34.57423	57.63570	95.36764	76.15074
2018-05-07 06:16:00	3590433799317662014	0.00000	15.28092	11.06310	6.65912	12.86930	15.64994	8.45995	6.35189	60.58594	0.32950	47.66976	63.63571	4.94320	63.82876	11.95870	83.79555	93.39030	66.75444	78.38735	6.38374	96.29029
2018-05-07 06:17:00	3590433799317662147	1.00000	16.97747	10.75878	10.46954	8.98485	12.41472	8.15670	6.67535	61.89902	1.79755	46.61341	41.05108	39.11002	67.01334	46.04019	41.30983	64.43948	97.01440	96.89955	21.09776	85.40610
2018-05-07 06:18:00	8630330696303481396	1.00000	13.86922	10.21384	8.70811	11.63917	12.79192	13.04225	15.74280	58.16602	0.08031	47.40010	57.56889	62.68558	10.38301	78.29842	48.80911	80.36844	25.73352	82.52405	3.17987	35.91669
2018-05-07 06:19:00	8630330696303481982	1.00000	12.61614	10.92894	14.07808	10.05248	8.83136	10.63624	9.90784	63.55272	0.02299	44.87761	53.22986	95.94302	31.03252	96.17594	9.73366	28.65390	50.06847	48.37533	52.33798	79.46622
2018-05-07 06:20:00	863033069630348297	0.00000	9.41736	8.34552	9.26322	9.79061	6.61018	14.75900	11.20876	72.73664	0.00093	57.05611	45.35114	75.74913	94.79354	82.02546	37.21938	84.96613	0.72097	33.84793	62.58883	41.61502
2018-05-07 06:21:00	863033069630348263	0.00000	13.24178	13.58716	14.89900	14.82644	11.53387	9.52431	16.35991	69.60097	0.04292	39.48188	50.69253	5.42617	46.72745	24.18899	3.28180	31.22518	33.00454	7.63622	55.99534	53.52579
2018-05-07 06:22:00	3590433799317661255	0.00000	12.77962	11.86648	12.62559	14.96908	9.73452	6.42127	11.20245	57.73394	0.02705	39.87023	36.01092	19.39065	62.48510	43.11362	8.48367	11.76720	18.71424	81.66800	43.11474	64.31083
2018-05-07 06:23:00	8630330696303482477	1.00000	13.13009	10.53626	9.03198	10.38187	12.50117	12.65383	13.36405	68.55804	0.03839	41.40286	56.38696	98.58805	22.14360	89.87341	64.62325	69.29771	40.50730	96.56721	74.61073	10.08644
2018-05-07 06:24:00	863033069630348552	0.00000	13.65659	14.44111	11.66745	13.71819	10.88797	8.80156	13.91923	40.30350	0.06498	44.43182	37.41053	18.75588	73.63042	34.52324	39.27107	8.19522	19.27905	15.36399	99.96092	25.11077
2018-05-07 06:25:00	863033069630348974	0.00000	12.40705	9.18748	6.49129	12.11123	15.21163	7.86912	4.26812	42.96792	0.01866	61.89440	60.50140	50.85404	32.72971	18.38904	87.24317	93.39424	46.37945	50.39290	39.45642	7.31033
2018-05-07 06:26:00	3590433799317661818	1.00000	12.24239	8.17337	12.82862	12.72153	6.10156	10.67023	10.57082	48.56492	0.01583	53.75696	79.79850	90.78471	73.27847	84.87293	54.49316	43.09147	48.99380	13.56966	16.85077	89.69095
2018-05-07 06:27:00	3590433799317661941	0.00000	13.98735	14.04934	13.97867	12.76603	10.89407	11.94052	14.42429	65.59957	0.09043	45.17757	56.40883	39.16849	3.62961	68.45603	14.54022	18.28694	9.80679	45.11930	85.08974	41.18338
2018-05-07 06:28:00	8630330696303481941	1.00000	14.44349	9.52941	15.56561	10.60351	8.48442	10.61156	10.47524	49.98151	0.14263	43.59676	51.26403	72.85771	67.27328	31.92554	80.87977	63.41147	36.33215	19.27044	99.35991	53.86166
2018-05-07 06:29:00	3590433799317661149	0.00000	10.26688	10.31163	9.09994	14.88113	13.67326	7.46887	9.21989	38.96211	0.00223	42.12220	45.33322	54.08738	98.10646	57.99424	21.54716	63.07289	99.62009	91.93706	15.91191	13.73779
2018-05-07 06:30:00	863033069630348966	1.00000	15.04109	9.44699	12.81958	6.95601	11.39738	8.87144	16.18389	48.00677	0.25925	41.88151	46.42309	55.08922	78.65087	54.63678	51.53540	51.89685	98.34670	11.26783	51.62298	72.49881
2018-05-07 06:31:00	8630330696303482436	1.00000	15.21768	10.38833	11.25110	9.44705	9.45223	13.09321	14.99218	76.65557	0.30935	47.57319	37.82456	89.48814	33.89250	55.09674	8.71289	10.63477	21.54923	99.24384	32.83267	2.19128
2018-05-07 06:32:00	863033069630348099	0.00000	13.23343	13.33116	11.14972	11.67405	5.86265	12.54244	10.26183	11.03074	0.04250	53.18875	85.91134	38.99465	70.01637	27.12933	70.01765	50.25470	13.39052	26.42706	14.51543	35.09418
2018-05-07 06:33:00	3590433799317661321	0.00000	11.53106	10.54451	12.31962	11.47438	12.04314	12.73792	9.77962	63.81201	0.00770	61.34682	33.82683	16.56402	12.36061	70.60828	36.69645	12.61854	21.70144	45.33479	55.47773	95.51435
2018-05-07 06:34:00	359043379931766056	0.00000	11.41290	11.47233	11.62997	13.40282	9.47982	10.23692	6.77812	51.86215	0.00688	40.94655	49.54585	34.48013	81.85888	63.84299	52.13598	35.93641	4.35539	73.17121	55.06396	55.98649
2018-05-07 06:35:00	3590433799317661768	1.00000	15.19715	9.32695	7.48658	7.16125	9.94016	15.48115	18.47693	63.57612	0.30304	43.26010	65.84170	46.73044	2.08155	29.00293	58.29768	8.81986	44.76565	4.61205	45.69510	18.58310
2018-05-07 06:36:00	8630330696303481545	1.00000	13.43748	7.81881	9.09137	10.38415	10.93255	13.42651	14.80234	60.02549	0.05215	71.90838	52.15205	41.50876	65.52193	95.76297	48.60412	6.79119	15.06348	86.50129	0.09297	22.69966
2018-05-07 06:37:00	3590433799317661693	1.00000	13.86842	6.30833	10.35583	7.43131	11.35189	13.33879	16.82704	52.42070	0.08026	72.01304	41.80490	32.92375	73.82302	10.78234	54.41550	43.73382	20.50303	23.79439	67.07272	32.23123
2018-05-07 06:38:00	3590433799317662220	1.00000	13.86787	9.67025	7.41565	10.30768	12.17412	13.23650	14.08477	48.79947	0.08026	41.25568	47.44187	62.45112	95.82244	21.86810	92.98911	79.79717	77.54730	31.74054	0.72095	89.83952
2018-05-07 06:39:00	3590433799317661792	1.00000	10.82914	10.48910	11.61417	11.91827	12.24212	8.67152	8.42587	54.72851	0.00389	75.92726	58.38052	91.17912	96.80638	22.74836	93.76126	32.16514	48.57475	1.45299	42.02186	89.43843
2018-05-07 06:40:00	863033069630348743	1.00000	17.25728	16.66117	10.50185	17.56356	10.07885	9.80674	16.18027	49.78860	2.37788	73.02996	46.51546	45.32744	16.82811	43.87171	1.89201	16.74320	48.44660	58.20223	86.66086	74.13177
2018-05-07 06:41:00	3590433799317661685	0.00000	14.47346	13.30693	14.36360	13.09514	8.92318	9.68438	13.28956	45.19311	0.14702	44.00501	53.16111	78.19913	75.85168	39.40699	17.49943	83.48924	68.95617	6.22818	6.21729	47.65080
2018-05-07 06:42:00	359043379931766288	1.00000	11.50261	8.57667	12.42130	10.02087	7.23855	12.02206	12.26977	39.21232	0.00750	60.91040	45.14554	75.71289	92.75432	91.56945	39.32309	95.48451	12.55185	78.16799	89.92699	93.10577
2018-05-07 06:43:00	8630330696303481917	1.00000	7.37232	10.25202	13.31440	9.28871	8.28746	12.92596	11.43381	73.21838	0.00016	56.67648	43.22073	92.86763	80.37366	74.99936	17.69779	36.96592	89.38379	50.47970	55.37550	18.62162
2018-05-07 06:44:00	8630330696303482287	0.00000	15.16110	14.47799	14.60181	13.89890	8.25010	9.93409	14.23505	56.19123	0.29231	43.05923	51.29691	71.68550	25.94483	0.42525	8.25004	91.01384	9.93338	84.44209	18.47674	44.06789
2018-05-07 06:45:00	863033069630348545	1.00000	11.41764	8.19278	7.16363	8.24142	10.93131	14.09582	12.58303	56.54585	0.00693	22.99444	47.69073	56.24223	50.20351	23.27512	2.92102	30.09947	20.59208	17.53013	59.55938	14.20714
2018-05-07 06:46:00	3590433799317661073	1.00000	15.33180	8.76219	11.92272	8.93118	8.86225	11.55124	9.63989	68.09844	0.34675	32.33235	51.09424	77.35335	11.94244	42.29375	46.52105	53.45630	51.38637	20.61920	66.75055	27.28954
2018-05-07 06:47:00	8630330696303481586	1.00000	14.30068	9.06374	13.32788	10.04518	9.01380	10.08451	9.51372	40.39870	0.12356	37.75375	36.56507	68.78206	33.02050	16.56549	51.25321	82.69287	47.19071	17.67631	8.36533	51.80589
2018-05-07 06:48:00	3590433799317661537	1.00000	13.83051	7.77952	14.07437	8.21937	10.77443	8.64136	9.06124	46.59429	0.07730	41.17737	27.35014	57.22986	18.05311	4.31011	91.05195	25.07863	23.66546	19.36094	60.76659	93.83116
2018-05-07 06:49:00	359043379931766072	1.00000	10.50650	9.67937	12.29396	12.56436	7.67023	11.79624	12.54532	71.05013	0.00278	22.53665	40.16881	25.38932	71.30443	59.71049	86.61846	13.98801	62.95796	11.47233	35.56953	41.52288
2018-05-07 06:50:00	863033069630348560	0.00000	13.78469	13.32679	10.36867	13.51201	12.88850	8.49363	11.14783	71.31476	0.07388	52.17690	67.57708	69.63610	42.52491	21.26032	88.88453	17.09358	5.89279	21.61870	17.54116	25.57619
2018-05-07 06:51:00	863033069630348545	0.00000	11.36210	11.90556	14.71043	9.46550	9.16116	9.84792	12.54145	38.42708	0.00659	64.56078	38.26421	21.85258	78.27240	68.80361	18.79622	84.46821	89.61088	36.93108	27.60123	18.22408
2018-05-07 06:52:00	863033069630348024	0.00000	15.46789	19.11814	13.28392	13.65734	11.76614	10.43868	14.34823	71.35813	0.39725	46.14977	46.20144	58.88352	53.12805	84.49463	50.29788	97.99119	14.72105	64.77103	52.28790	26.41499
2018-05-07 06:53:00	8630330696303482022	1.00000	14.40501	11.07175	14.04000	9.14223	10.48556	10.51470	12.16602	68.07390	0.13725	74.45595	39.50619	79.21542	19.03882	36.68929	77.38740	13.58901	66.58447	81.20687	57.35435	39.77794
2018-05-07 06:54:00	863033069630348032	1.00000	13.83593	12.28150	13.02514	4.70335	12.59171	6.44763	6.26410	40.03588	0.07764	59.69127	27.17331	23.05206	92.20766	49.71317	60.39904	52.45087	55.25072	25.65343	44.76707	10.13790
2018-05-07 06:55:00	359043379931766197	1.00000	14.33894	8.13799	14.30140	10.67135	10.14790	11.65672	10.42608	63.29690	0.12843	54.11135	38.39865	36.13117	93.39643	92.86869	5.81509	46.35058	56.51370	7.99208	78.94683	30.28211
2018-05-07 06:56:00	359043379931766445	1.00000	14.39028	7.97997	15.68358	7.36522	11.06856	7.95124	9.92383	82.23397	0.13521	46.83280	66.05764	10.21206	62.21876	39.61246	98.74757	96.90854	18.26284	26.96745	89.84878	29.11692
2018-05-07 06:57:00	863033069630348453	0.00000	16.50783	14.09885	8.63692	12.71515	12.60017	9.89372	11.99935	67.52661	1.12382	51.40274	60.84470	78.11279	32.85225	93.77608	16.69183	30.69179	81.04039	89.97488	65.58465	12.49821
2018-05-07 06:58:00	863033069630348925	0.00000	10.57497	12.46691	8.79000	13.96665	14.24566	9.79491	13.76362	49.06357	0.00300	36.97262	73.19116	11.88557	5.97174	28.02854	53.39480	18.87055	60.62346	67.74857	53.97001	95.71375
2018-05-07 06:59:00	359043379931766346	0.00000	13.04546	12.23519	12.67279	12.09434	10.55035	7.88016	13.25678	50.68967	0.03518	68.31908	47.98653	67.62339	30.58921	6.65682	37.62687	30.13493	37.57315	0.83460	61.70029	44.57825
2018-05-07 07:00:00	8630330696303481933	1.00000	19.76420	6.91976	15.59556	11.75787	6.84213	8.17183	8.46077	59.92048	29.16969	51.18474	38.45131	36.51560	45.89041	66.19715	99.89052	59.81719	95.88679	2.37664	56.56872	73.75044
2018-05-07 07:01:00	8630330696303482014	1.00000	12.38553	7.88012	9.94622	9.28943	11.89796	12.13917	11.79740	54.52558	0.01823	40.76043	49.68357	74.50160	4.22103	94.66965	45.57883	13.61925	26.81514	32.29683	63.45513	90.18637
2018-05-07 07:02:00	359043379931766247	1.00000	15.44768	13.22540	9.69915	8.36494	12.66071	11.23609	12.52108	57.29427	0.38934	42.20766	52.35276	65.88401	78.73020	36.15737	49.15066	7.19187	62.88930	47.20781	39.68482	9.93429
2018-05-07 07:03:00	3590433799317661594	1.00000	11.05051	11.18735	15.84390	13.32969	8.32169	10.71357	11.89361	57.29565	0.00476	41.73851	33.74089	11.50886	86.56605	41.43965	62.43434	76.94724	77.43209	92.16904	31.77622	85.02016
2018-05-07 07:04:00	8630330696303481321	1.00000	13.25863	10.46798	11.25137	7.25162	12.57126	8.84755	14.02607	57.84377	0.04358	40.48894	29.89281	4.72162	2.98253	9.47286	2.55645	5.40413	77.05652	34.88811	20.82209	6.23664
2018-05-07 07:05:00	3590433799317661412	1.00000	10.43776	7.01060	7.74055	12.90995	7.27239	16.04219	10.93102	46.99783	0.00255	68.64965	42.72157	84.91279	40.42765	41.55823	7.37444	35.47586	39.91004	6.58499	99.12130	5.23019
2018-05-07 07:06:00	8630330696303481396	0.00000	14.54573	15.82840	15.71745	14.84861	11.19323	9.05231	17.40678	76.26021	0.15798	51.01379	22.15727	86.31799	70.45964	11.14514	10.54031	81.47643	80.99990	13.73821	15.13075	77.28800
2018-05-07 07:07:00	359043379931766734	1.00000	11.10398	8.39737	14.75025	13.94763	10.56666	11.97210	10.67479	53.25574	0.00509	41.97374	63.01768	54.61267	91.76541	22.14710	20.23182	27.29309	43.91550	40.71893	66.28424	11.98277
2018-05-07 07:08:00	8630330696303482253	1.00000	11.35258	12.01801	13.68606	11.63716	7.70270	12.50017	10.62252	42.24081	0.00648	52.39166	46.38204	66.88961	28.80234	68.86577	95.50993	24.89086	42.54966	5.17163	54.47039	97.72162
2018-05-07 07:09:00	8630330696303481214	1.00000	14.10228	15.23622	10.72881	13.01228	11.32001	12.34075	11.15732	36.90879	0.10148	32.44556	51.87785	96.96426	66.50753	58.00619	49.03498	8.70550	63.21135	62.91029	83.71703	0.53071
2018-05-07 07:10:00	3590433799317662279	1.00000	13.71993	10.04766	10.48639	9.77522	10.75637	10.90060	13.32492	63.13141	0.06917	44.51210	46.59097	95.69836	11.80997	63.40333	15.56419	64.55985	1.99842	7.24127	62.87448	33.73957
2018-05-07 07:11:00	3590433799317661495	1.00000	10.91516	9.30250	15.36280	9.98156	8.30077	11.34833	11.05704	39.09864	0.00415	32.40120	54.84958	41.99573	85.57113	88.66708	85.19121	33.06849	90.24201	40.54591	43.46596	77.25470
2018-05-07 07:12:00	8630330696303481800	1.00000	13.34166	8.38847	12.07944	9.29876	5.97428	14.23410	12.85522	77.38787	0.04744	34.89511	62.75923	30.28610	73.63317	72.29814	54.40508	12.21489	43.36682	76.09430	68.99833	28.83487
2018-05-07 07:13:00	359043379931766577	0.00000	13.75006	15.07068	13.66871	12.94294	9.17486	11.59183	15.45704	52.80283	0.07132	67.79071	49.56829	91.31644	17.24264	15.05377	20.50384	77.99762	20.85959	97.42914	66.26298	41.60791
2018-05-07 07:14:00	3590433799317661859	1.00000	12.57731	9.91476	12.54123	10.28778	10.43373	9.60056	9.30765	50.74392	0.02204	55.17238	37.62954	26.36233	14.22504	7.85797	27.71170	21.93552	19.99102	76.09349	89.28886	94.17055
2018-05-07 07:15:00	863033069630348461	1.00000	16.76963	11.86269	16.36575	12.84613	10.36527	11.04022	11.51563	41.84278	1.46022	61.76451	18.26843	86.76967	80.11497	7.58415	60.62918	23.11057	78.23824	4.47315	91.72607	98.41328
2018-05-07 07:16:00	359043379931766544	1.00000	12.32433	8.26119	8.62704	7.88069	14.82339	10.74654	15.05931	64.38751	0.01715	49.84080	43.53718	37.44084	23.75479	75.32400	77.22851	29.71731	20.22666	38.66430	92.67482	65.48375
2018-05-07 07:17:00	8630330696303481255	1.00000	12.58362	12.72370	6.70167	9.06281	10.80736	14.26333	13.38064	68.69385	0.02217	54.50501	40.94930	44.72157	92.71469	55.53346	19.42405	20.64965	24.80028	88.85164	76.96129	92.26540
2018-05-07 07:18:00	3590433799317661867	1.00000	16.18019	9.69827	11.13207	13.34563	6.74978	8.29391	7.45929	63.21237	0.80991	52.50729	62.59209	67.95490	77.01347	32.63857	33.94990	56.46330	96.25316	17.43153	24.42400	49.69058
2018-05-07 07:19:00	3590433799317661933	0.00000	14.40505	12.63625	13.73577	17.17581	9.68580	6.74480	15.17937	34.87617	0.13728	42.78048	37.70484	90.94633	79.53979	81.71405	90.61582	20.95777	37.43623	45.99997	34.05952	92.46073
2018-05-07 07:20:00	863033069630348792	0.00000	14.14382	15.62796	13.59921	13.73588	10.02602	11.38734	10.88250	64.71810	0.10574	37.19331	44.23351	98.06003	30.35604	97.84375	11.33405	62.49858	24.99601	46.10139	0.40993	88.49549
2018-05-07 07:21:00	359043379931766593	1.00000	13.80561	10.10709	12.87061	4.80088	12.70964	6.17819	8.20231	56.94534	0.07534	76.74444	53.20350	4.80786	58.89701	74.74661	0.89533	45.80497	84.72975	7.37859	64.57653	88.41856
2018-05-07 07:22:00	3590433799317662121	0.00000	15.09529	9.63215	5.65282	12.71473	16.51073	8.50412	7.95030	54.07585	0.27375	55.40679	45.72711	34.84365	84.41490	67.83567	63.88473	24.99497	31.71111	64.92011	80.06772	27.19230
2018-05-07 07:23:00	3590433799317661461	0.00000	15.30508	13.57632	13.23332	13.75264	9.40257	6.72884	13.89631	57.71404	0.33756	41.22754	61.16958	9.91459	37.16062	16.64731	90.78803	24.26236	27.07601	41.59272	59.38467	89.48919
2018-05-07 07:24:00	863033069630348255	1.00000	11.54997	11.47269	8.23655	8.01978	9.50817	12.13379	9.95854	41.64416	0.00787	54.20865	33.59523	26.63231	13.53446	14.43339	69.40135	4.30681	90.21374	54.65161	80.60236	86.90691
2018-05-07 07:25:00	863033069630348222	1.00000	14.71584	10.51469	8.84134	9.22086	10.75647	13.05865	12.46025	53.22311	0.18731	20.79838	34.01503	66.81453	46.46447	98.04747	96.91621	95.18507	22.86045	39.02478	62.35444	22.20421
2018-05-07 07:26:00	3590433799317662030	0.00000	15.79414	11.01402	6.68309	12.97801	15.29133	8.25714	8.59476	46.13509	0.55054	52.60758	41.01213	63.48852	55.50050	93.03774	68.70424	39.28443	2.86116	33.03011	82.35405	52.74010
2018-05-07 07:27:00	3590433799317662493	1.00000	12.08013	10.46724	8.84027	10.73480	9.40038	12.88947	11.29584	56.75903	0.01346	48.91619	61.34117	34.21962	11.02345	47.59101	26.73239	16.83408	82.10973	33.66126	38.87152	44.58268
2018-05-07 07:28:00	8630330696303481594	0.00000	10.02970	9.19356	12.54181	8.87305	10.23808	10.16166	8.89908	60.28055	0.00172	52.13030	70.67686	28.39202	68.67495	91.75049	85.43640	64.41814	79.11724	95.03379	69.04139	2.04430
2018-05-07 07:29:00	8630330696303481818	0.00000	14.39272	16.69187	11.78744	14.95334	9.41684	10.13194	14.24579	59.09738	0.13557	48.56517	48.31860	29.42718	60.48801	86.10183	5.20025	26.78773	29.44214	24.90693	33.55392	17.96866
2018-05-07 07:30:00	863033069630348651	0.00000	16.52708	13.13527	11.09887	13.72340	9.83568	11.81692	9.83356	69.57775	1.14572	47.31730	40.55724	87.57026	33.16715	63.84667	36.98806	46.62007	14.60712	7.65106	67.10518	17.42545
2018-05-07 07:31:00	8630330696303481172	1.00000	11.22263	7.80533	11.12351	10.66470	10.50188	13.37604	13.23526	57.17718	0.00568	63.52489	36.11771	79.75541	59.97267	48.93288	75.79469	62.70861	46.86858	29.56288	16.23644	32.35003
2018-05-07 07:32:00	359043379931766023	1.00000	10.02333	7.44769	13.47139	5.82791	10.94276	9.70562	10.19485	46.80537	0.00179	54.85899	78.45337	99.22131	82.37198	51.20758	12.44005	79.10717	30.45861	36.37852	90.30103	21.34951
2018-05-07 07:33:00	3590433799317661495	0.00000	15.23673	15.84455	11.46078	13.24247	12.53687	10.05073	6.84562	58.75573	0.31533	46.58620	47.29424	0.72092	26.32886	93.34529	54.92952	29.00093	3.89826	69.54633	62.06525	39.05457
2018-05-07 07:34:00	8630330696303482493	1.00000	11.16943	12.70574	13.42397	17.85166	10.60619	12.29376	11.83061	50.47555	0.00547	60.45376	56.04993	85.27373	29.51733	25.48644	62.19019	5.43597	88.41701	43.32001	48.78259	50.44496
2018-05-07 07:35:00	3590433799317661339	1.00000	7.14724	7.67071	15.33525	11.30308	7.81020	12.20069	13.30058	48.61569	0.00010	50.12332	43.15970	71.67975	2.01916	93.27158	39.67716	85.99465	95.70094	4.02605	79.35597	45.95161
2018-05-07 07:36:00	3590433799317661321	0.00000	14.37662	13.90381	10.63702	11.41758	10.34558	11.28365	13.21090	57.80013	0.13339	39.63470	66.79393	29.78067	67.12227	5.85540	32.41723	28.51741	4.48447	74.54742	88.98013	40.59396
2018-05-07 07:37:00	359043379931766627	0.00000	11.97162	8.31011	15.22867	7.27617	6.71441	8.54578	12.09263	54.23866	0.01207	36.46314	35.87187	32.05406	71.89055	38.43005	91.72588	16.26916	24.13851	0.69526	99.35406	32.23108
2018-05-07 07:38:00	359043379931766296	1.00000	12.76707	10.27548	13.28779	6.70066	7.50917	13.71794	13.56465	45.74064	0.02670	42.50427	42.64581	13.39242	60.84876	40.89289	59.80668	14.44489	12.97356	56.24538	9.40966	28.56394
2018-05-07 07:39:00	863033069630348388	1.00000	13.76193	11.29930	11.91064	11.08275	14.62395	6.93819	5.94849	59.92151	0.07216	60.75870	45.96400	80.58467	88.91228	49.69955	46.59575	0.27742	76.91754	53.71811	84.04927	10.41157
2018-05-07 07:40:00	3590433799317662279	1.00000	16.51357	7.12876	13.87907	8.55972	8.17069	9.07670	9.10248	45.99195	1.13035	51.53118	40.42448	59.70763	53.01988	32.22417	90.85673	42.44696	71.90254	66.68989	46.25641	98.90579
2018-05-07 07:41:00	863033069630348206	1.00000	14.26509	8.44965	8.58054	9.83584	7.11777	15.49863	14.49428	60.97458	0.11932	52.06651	48.11891	12.66214	2.39530	86.88434	47.91146	19.25619	81.11657	27.81140	73.54299	3.03344
2018-05-07 07:42:00	8630330696303481313	1.00000	13.93728	7.92824	10.35706	11.17893	9.45728	10.59034	9.31907	53.31834	0.08598	40.75329	63.19810	57.03792	92.45633	16.84061	2.30318	90.22235	30.19918	28.53512	6.45166	40.60710
2018-05-07 07:43:00	359043379931766452	1.00000	11.47167	8.26801	10.83635	11.70316	9.18764	13.08775	12.92403	70.64636	0.00730	40.12921	33.08535	50.03236	30.75687	75.86624	11.52809	98.96968	29.86390	65.01322	49.52508	42.17302
2018-05-07 07:44:00	3590433799317662493	1.00000	13.19511	8.33096	13.74816	10.00932	10.06691	8.99700	8.26716	69.48891	0.04090	70.72498	62.04885	3.29441	17.22521	13.74976	52.55353	42.62046	49.51037	43.37143	98.71501	99.75215
2018-05-07 07:45:00	3590433799317661040	0.00000	11.71762	11.91303	12.12553	16.28588	9.11075	10.47309	10.54372	80.97810	0.00938	47.71672	76.17780	81.56222	66.42914	2.58906	22.71283	95.64110	5.73362	46.82682	40.51937	29.41909
2018-05-07 07:46:00	359043379931766056	0.00000	13.26526	15.41702	11.16194	12.69570	10.99087	12.48753	10.24406	46.59028	0.04387	75.09620	61.17060	32.09197	26.40176	88.90733	17.81862	73.89756	66.76094	2.05032	78.29073	15.91998
